date,embalse_codigo,embalse_nombre,embalse_provincia,embalse_reserva,embalse_porcentaje,meteo_temp_max,meteo_temp_min,meteo_temp_media,meteo_humedad_max,meteo_humedad_min,meteo_humedad_media,meteo_vel_viento,meteo_vel_viento_max,meteo_dir_viento,meteo_radiacion,meteo_precipitacion,num_estaciones_promediadas,estaciones_usadas
2000-11-23,S16,CONCEPCION,MALAGA,39.796,64,17.7,12.3,15.4,96.1,48.4,80.5,4.2,11.9,224.5,3.4,33.6,3,"MA04, MA09, MA08"
2000-11-24,S16,CONCEPCION,MALAGA,39.965,65,19.1,8.9,13.7,90.2,24.7,67.2,2.9,9.5,224.4,7.6,1.8,3,"MA04, MA09, MA08"
2000-11-25,S16,CONCEPCION,MALAGA,40.032,65,20.0,15.9,17.2,94.1,71.1,84.1,3.8,8.9,216.8,4.7,0.8,3,"MA04, MA09, MA08"
2000-11-26,S16,CONCEPCION,MALAGA,40.032,65,22.9,15.2,19.1,91.0,52.0,71.0,2.4,9.5,221.9,11.1,0.0,3,"MA04, MA09, MA08"
2000-11-27,S16,CONCEPCION,MALAGA,40.032,65,22.6,13.8,17.0,90.4,61.2,78.5,0.8,3.2,217.4,11.3,0.0,3,"MA04, MA09, MA08"
2000-11-28,S16,CONCEPCION,MALAGA,40.015,65,19.6,11.9,14.6,99.4,64.8,85.8,0.9,3.7,119.6,9.0,0.0,3,"MA04, MA09, MA08"
2000-11-29,S16,CONCEPCION,MALAGA,39.965,65,17.9,11.7,14.2,99.6,60.4,82.2,2.5,11.4,216.6,7.7,14.4,3,"MA04, MA09, MA08"
2000-11-30,S16,CONCEPCION,MALAGA,39.965,65,17.6,10.8,13.5,93.4,67.9,82.1,0.8,3.3,185.3,8.6,0.0,3,"MA04, MA09, MA08"
2000-12-01,S16,CONCEPCION,MALAGA,39.931,65,16.1,10.2,13.9,99.1,71.9,89.8,1.6,6.7,226.9,1.1,14.2,3,"MA04, MA09, MA08"
2000-12-02,S16,CONCEPCION,MALAGA,39.965,65,18.7,11.6,15.3,90.1,51.7,70.1,3.0,9.2,225.4,9.2,1.2,3,"MA04, MA09, MA08"
2000-12-03,S16,CONCEPCION,MALAGA,40.015,65,17.4,10.2,12.8,87.9,51.0,75.1,0.9,3.4,178.2,8.3,0.0,3,"MA04, MA09, MA08"
2000-12-04,S16,CONCEPCION,MALAGA,40.015,65,17.0,9.8,12.6,94.3,68.0,85.5,0.8,2.6,185.1,7.9,0.0,3,"MA04, MA09, MA08"
2000-12-05,S16,CONCEPCION,MALAGA,39.982,65,16.2,9.9,13.2,97.3,62.1,87.4,1.1,5.6,217.6,4.3,0.6,3,"MA04, MA09, MA08"
2000-12-06,S16,CONCEPCION,MALAGA,40.015,65,17.9,12.7,14.4,99.1,56.6,89.3,1.1,4.9,24.2,1.3,18.2,3,"MA04, MA09, MA08"
2000-12-07,S16,CONCEPCION,MALAGA,40.049,65,20.7,13.8,16.5,91.2,43.5,71.6,3.1,9.5,248.8,3.2,4.8,3,"MA04, MA09, MA08"
2000-12-08,S16,CONCEPCION,MALAGA,40.133,65,18.6,12.9,15.0,97.9,58.3,79.8,2.2,6.6,216.5,6.7,2.0,3,"MA04, MA09, MA08"
2000-12-09,S16,CONCEPCION,MALAGA,40.218,65,18.9,10.4,14.5,82.1,45.6,64.3,1.9,8.0,231.1,9.7,0.0,3,"MA04, MA09, MA08"
2000-12-10,S16,CONCEPCION,MALAGA,40.269,65,17.1,8.7,12.7,88.4,61.3,75.0,1.3,5.4,157.7,10.4,0.0,3,"MA04, MA09, MA08"
2000-12-11,S16,CONCEPCION,MALAGA,40.336,65,16.9,9.2,13.3,93.3,51.0,69.3,2.3,6.7,61.1,9.9,0.0,3,"MA04, MA09, MA08"
2000-12-12,S16,CONCEPCION,MALAGA,40.336,65,17.5,7.7,12.1,94.8,57.1,80.5,0.9,2.9,181.3,10.5,0.0,3,"MA04, MA09, MA08"
2000-12-13,S16,CONCEPCION,MALAGA,40.336,65,18.3,9.6,13.2,94.8,57.3,75.3,0.7,2.3,166.1,10.2,0.0,3,"MA04, MA09, MA08"
2000-12-14,S16,CONCEPCION,MALAGA,40.336,65,21.9,8.5,15.6,91.8,17.7,52.4,2.4,9.9,247.0,10.3,0.0,3,"MA04, MA09, MA08"
2000-12-15,S16,CONCEPCION,MALAGA,40.336,65,20.1,12.0,16.0,75.8,38.5,56.8,2.5,10.8,252.8,9.2,0.0,3,"MA04, MA09, MA08"
2000-12-16,S16,CONCEPCION,MALAGA,40.319,65,16.2,9.1,12.5,86.9,51.6,71.5,2.0,6.1,28.3,9.8,0.0,3,"MA04, MA09, MA08"
2000-12-17,S16,CONCEPCION,MALAGA,40.302,65,14.8,6.8,10.2,94.0,52.4,74.4,1.8,6.6,201.8,10.3,0.0,3,"MA04, MA09, MA08"
2000-12-18,S16,CONCEPCION,MALAGA,40.269,65,14.8,5.7,9.6,93.8,57.9,79.1,1.2,5.5,166.1,10.1,0.0,3,"MA04, MA09, MA08"
2000-12-19,S16,CONCEPCION,MALAGA,40.235,65,13.6,7.1,10.5,94.7,48.5,83.0,2.1,6.1,62.1,8.1,0.0,3,"MA04, MA09, MA08"
2000-12-20,S16,CONCEPCION,MALAGA,40.201,65,12.3,9.5,10.8,92.1,68.8,82.1,1.2,5.6,266.9,1.6,11.6,3,"MA04, MA09, MA08"
2000-12-21,S16,CONCEPCION,MALAGA,40.201,65,13.0,8.5,11.4,96.7,56.6,81.5,3.4,11.0,331.0,2.9,5.8,3,"MA04, MA09, MA08"
2000-12-22,S16,CONCEPCION,MALAGA,40.218,65,13.4,9.2,11.4,98.3,73.8,91.9,3.5,13.2,197.7,1.9,58.0,3,"MA04, MA09, MA08"
2000-12-23,S16,CONCEPCION,MALAGA,42.75,69,13.2,9.3,11.4,98.1,76.3,90.3,2.2,9.3,274.7,0.5,94.4,3,"MA04, MA09, MA08"
2000-12-24,S16,CONCEPCION,MALAGA,47.384,77,15.9,9.5,12.7,96.4,66.4,85.0,3.8,11.6,214.5,5.2,32.8,3,"MA04, MA09, MA08"
2000-12-25,S16,CONCEPCION,MALAGA,50.97,82,15.8,9.4,13.6,94.4,69.7,84.4,4.9,12.8,217.8,3.3,43.6,3,"MA04, MA09, MA08"
2000-12-26,S16,CONCEPCION,MALAGA,53.968,87,16.7,9.4,14.1,95.2,63.7,78.7,4.6,13.8,219.9,5.0,48.8,3,"MA04, MA09, MA08"
2000-12-27,S16,CONCEPCION,MALAGA,55.582,90,15.2,9.1,12.1,92.3,52.3,68.9,5.6,12.5,228.2,10.3,3.4,3,"MA04, MA09, MA08"
2000-12-28,S16,CONCEPCION,MALAGA,55.329,89,16.0,11.2,13.5,94.0,59.2,77.2,5.9,12.9,221.6,3.8,23.6,3,"MA04, MA09, MA08"
2000-12-29,S16,CONCEPCION,MALAGA,55.729,90,17.0,13.4,14.8,80.6,55.9,67.5,5.7,12.0,229.6,7.6,0.0,3,"MA04, MA09, MA08"
2000-12-30,S16,CONCEPCION,MALAGA,55.961,90,17.4,13.1,14.8,86.4,53.1,70.2,6.2,14.2,221.7,7.8,1.8,3,"MA04, MA09, MA08"
2000-12-31,S16,CONCEPCION,MALAGA,56.024,91,17.5,8.7,12.6,88.4,35.8,67.4,1.2,9.9,304.9,9.8,0.0,3,"MA04, MA09, MA08"
2001-01-01,S16,CONCEPCION,MALAGA,56.193,91,19.0,8.7,13.3,95.9,51.4,79.6,2.4,9.6,223.3,9.3,10.0,3,"MA04, MA09, MA08"
2001-01-02,S16,CONCEPCION,MALAGA,56.761,92,17.2,11.7,14.2,94.8,50.4,72.2,4.1,10.4,216.4,9.1,5.4,3,"MA04, MA09, MA08"
2001-01-03,S16,CONCEPCION,MALAGA,57.098,92,17.6,11.0,14.7,79.6,52.3,65.7,3.5,8.7,224.0,10.3,0.0,3,"MA04, MA09, MA08"
2001-01-04,S16,CONCEPCION,MALAGA,57.436,93,17.8,13.8,15.4,93.1,59.2,80.6,4.0,9.3,212.9,3.7,0.6,3,"MA04, MA09, MA08"
2001-01-05,S16,CONCEPCION,MALAGA,57.751,93,18.8,14.5,16.2,80.3,43.7,67.4,3.4,8.6,219.7,7.3,0.0,3,"MA04, MA09, MA08"
2001-01-06,S16,CONCEPCION,MALAGA,58.004,94,15.5,11.0,13.2,95.7,46.7,72.2,3.9,13.5,229.8,7.5,10.4,3,"MA04, MA09, MA08"
2001-01-07,S16,CONCEPCION,MALAGA,57.436,93,14.8,6.8,10.9,69.8,37.2,51.4,2.8,11.9,292.3,11.0,0.0,3,"MA04, MA09, MA08"
2001-01-08,S16,CONCEPCION,MALAGA,56.783,92,13.2,5.1,9.7,68.5,35.8,55.6,2.4,6.9,25.5,11.5,0.0,3,"MA04, MA09, MA08"
2001-01-09,S16,CONCEPCION,MALAGA,56.172,91,13.5,6.8,11.2,92.5,66.4,78.6,1.6,6.1,284.0,3.5,8.2,3,"MA04, MA09, MA08"
2001-01-10,S16,CONCEPCION,MALAGA,55.498,90,15.2,10.5,12.7,94.8,66.6,86.9,1.4,7.0,273.8,4.0,7.2,3,"MA04, MA09, MA08"
2001-01-11,S16,CONCEPCION,MALAGA,54.971,89,14.9,10.2,12.4,94.4,65.9,84.3,2.6,7.6,244.5,3.4,50.0,3,"MA04, MA09, MA08"
2001-01-12,S16,CONCEPCION,MALAGA,55.814,90,12.1,8.1,10.0,96.4,67.0,87.1,1.8,9.0,226.2,2.5,22.0,3,"MA04, MA09, MA08"
2001-01-13,S16,CONCEPCION,MALAGA,56.93,92,17.4,8.8,12.5,85.2,44.7,69.5,2.0,7.3,225.5,11.3,0.0,3,"MA04, MA09, MA08"
2001-01-14,S16,CONCEPCION,MALAGA,57.309,93,16.3,8.7,12.2,84.5,39.8,65.7,2.2,7.1,232.7,11.5,0.0,3,"MA04, MA09, MA08"
2001-01-15,S16,CONCEPCION,MALAGA,57.33,93,16.1,7.2,11.7,78.8,35.6,58.6,2.1,7.3,262.2,11.8,0.0,3,"MA04, MA09, MA08"
2001-01-16,S16,CONCEPCION,MALAGA,57.183,92,15.6,6.8,11.8,89.9,44.1,67.1,3.0,9.9,233.8,8.9,3.0,3,"MA04, MA09, MA08"
2001-01-17,S16,CONCEPCION,MALAGA,56.93,92,16.1,10.6,12.9,76.4,36.6,57.8,3.7,11.6,239.2,12.2,0.0,3,"MA04, MA09, MA08"
2001-01-18,S16,CONCEPCION,MALAGA,56.614,91,15.1,11.5,12.8,95.5,64.7,76.2,4.3,12.8,226.4,1.4,10.2,3,"MA04, MA09, MA08"
2001-01-19,S16,CONCEPCION,MALAGA,56.256,91,15.7,8.8,12.0,79.7,42.4,63.2,3.5,10.7,242.8,12.2,0.6,3,"MA04, MA09, MA08"
2001-01-20,S16,CONCEPCION,MALAGA,55.877,90,15.9,7.4,11.0,89.3,43.7,67.6,1.2,4.0,199.4,12.3,0.0,3,"MA04, MA09, MA08"
2001-01-21,S16,CONCEPCION,MALAGA,55.434,90,14.7,6.9,10.6,92.7,48.5,72.9,2.0,7.1,58.2,12.1,0.0,3,"MA04, MA09, MA08"
2001-01-22,S16,CONCEPCION,MALAGA,54.908,89,18.9,6.9,13.2,96.5,40.6,73.8,3.0,11.7,213.4,10.2,0.0,3,"MA04, MA09, MA08"
2001-01-24,S16,CONCEPCION,MALAGA,54.689,88,15.9,13.1,14.4,96.0,78.7,89.5,4.8,10.5,213.9,2.5,15.6,3,"MA04, MA09, MA08"
2001-01-25,S16,CONCEPCION,MALAGA,54.929,89,15.9,9.9,12.65,85.2,46.8,65.65,3.4499999999999997,10.45,118.85,9.65,0.4,3,"MA04, MA09, MA08"
2001-01-26,S16,CONCEPCION,MALAGA,55.371,89,14.1,10.8,12.3,93.8,56.3,75.9,4.8,11.2,223.2,4.2,5.0,3,"MA04, MA09, MA08"
2001-01-27,S16,CONCEPCION,MALAGA,55.729,90,19.25,13.85,16.0,88.94999999999999,59.75,75.5,3.75,10.6,283.05,5.25,5.6,3,"MA04, MA09, MA08"
2001-01-28,S16,CONCEPCION,MALAGA,56.045,91,15.7,9.5,12.5,85.3,50.6,65.8,6.5,14.6,229.0,11.1,0.6,3,"MA04, MA09, MA08"
2001-01-29,S16,CONCEPCION,MALAGA,56.488,91,15.1,5.5,10.4,82.4,35.7,60.0,2.5,9.15,299.35,13.55,0.0,3,"MA04, MA09, MA08"
2001-01-30,S16,CONCEPCION,MALAGA,56.804,92,17.0,7.15,11.7,69.0,30.55,50.75,2.05,6.8999999999999995,98.9,13.45,0.0,3,"MA04, MA09, MA08"
2001-01-31,S16,CONCEPCION,MALAGA,57.141,92,20.299999999999997,9.1,14.35,75.0,34.3,56.1,2.2,6.699999999999999,137.1,13.75,0.0,3,"MA04, MA09, MA08"
2001-02-01,S16,CONCEPCION,MALAGA,57.414,93,21.25,9.05,14.85,78.85,37.55,61.5,1.75,7.6,146.85000000000002,13.65,0.0,3,"MA04, MA09, MA08"
2001-02-02,S16,CONCEPCION,MALAGA,57.688,93,17.450000000000003,8.05,12.5,96.45,48.05,76.9,1.3,5.75,64.2,13.65,0.0,3,"MA04, MA09, MA08"
2001-02-03,S16,CONCEPCION,MALAGA,57.899,94,17.65,7.9,11.9,96.5,53.7,81.2,1.0499999999999998,4.25,133.7,11.5,0.0,3,"MA04, MA09, MA08"
2001-02-04,S16,CONCEPCION,MALAGA,58.088,94,17.75,7.95,12.55,89.55,44.55,66.25,2.35,8.4,119.8,10.85,0.0,3,"MA04, MA09, MA08"
2001-02-05,S16,CONCEPCION,MALAGA,58.278,94,19.6,8.95,14.65,86.15,45.9,66.85,2.1,5.9,126.65,12.55,0.0,3,"MA04, MA09, MA08"
2001-02-06,S16,CONCEPCION,MALAGA,58.447,94,19.549999999999997,7.949999999999999,13.5,95.45,40.650000000000006,68.9,1.95,6.85,191.45,13.3,0.0,3,"MA04, MA09, MA08"
2001-02-07,S16,CONCEPCION,MALAGA,58.615,95,18.0,7.199999999999999,11.9,94.7,40.8,77.69999999999999,2.25,8.65,211.45,6.55,6.9,3,"MA04, MA09, MA08"
2001-02-08,S16,CONCEPCION,MALAGA,58.805,95,16.1,9.25,11.75,93.85,46.75,75.35,2.95,9.5,288.1,8.05,4.9,3,"MA04, MA09, MA08"
2001-02-09,S16,CONCEPCION,MALAGA,57.183,92,18.0,6.85,12.65,84.9,37.25,62.0,2.0,8.3,135.25,14.8,0.0,3,"MA04, MA09, MA08"
2001-02-10,S16,CONCEPCION,MALAGA,56.467,91,21.9,8.399999999999999,14.55,88.9,45.2,68.2,1.2,4.550000000000001,88.4,14.95,0.0,3,"MA04, MA09, MA08"
2001-02-11,S16,CONCEPCION,MALAGA,55.856,90,19.450000000000003,8.85,14.55,89.55,43.2,65.69999999999999,3.1,8.6,63.6,15.25,0.0,3,"MA04, MA09, MA08"
2001-02-12,S16,CONCEPCION,MALAGA,55.224,89,19.950000000000003,6.75,13.25,84.94999999999999,34.95,61.05,2.4,7.55,57.9,15.75,0.0,3,"MA04, MA09, MA08"
2001-02-13,S16,CONCEPCION,MALAGA,55.287,89,23.15,5.800000000000001,14.0,87.85,24.45,63.599999999999994,1.85,9.8,115.1,15.7,0.0,3,"MA04, MA09, MA08"
2001-02-14,S16,CONCEPCION,MALAGA,55.371,89,18.2,9.3,14.1,92.75,43.9,66.05,3.1,8.7,113.05,11.1,2.3,3,"MA04, MA09, MA08"
2001-02-15,S16,CONCEPCION,MALAGA,55.455,90,16.0,6.3,10.4,95.1,52.5,79.65,1.2000000000000002,7.25,119.45,12.2,3.6,3,"MA04, MA09, MA08"
2001-02-16,S16,CONCEPCION,MALAGA,55.582,90,17.85,6.199999999999999,11.3,93.5,48.95,76.25,1.2000000000000002,4.25,53.35,14.0,0.1,3,"MA04, MA09, MA08"
2001-02-17,S16,CONCEPCION,MALAGA,55.708,90,17.9,6.75,11.7,93.25,44.599999999999994,73.1,1.35,5.35,65.19999999999999,15.35,0.0,3,"MA04, MA09, MA08"
2001-02-18,S16,CONCEPCION,MALAGA,55.814,90,20.2,6.0,12.65,90.65,28.65,63.95,1.7,8.5,101.0,16.45,0.0,3,"MA04, MA09, MA08"
2001-02-19,S16,CONCEPCION,MALAGA,55.898,90,14.5,9.5,11.9,95.2,60.35,76.85,4.35,11.0,87.85,6.3,13.1,3,"MA04, MA09, MA08"
2001-02-20,S16,CONCEPCION,MALAGA,56.087,91,15.55,9.55,12.1,90.15,58.849999999999994,75.1,3.4,8.95,106.35,11.55,0.0,3,"MA04, MA09, MA08"
2001-02-21,S16,CONCEPCION,MALAGA,56.193,91,17.450000000000003,6.5,11.55,94.65,41.95,76.35,1.95,6.65,96.6,16.15,0.0,3,"MA04, MA09, MA08"
2001-02-22,S16,CONCEPCION,MALAGA,56.277,91,20.15,4.8,12.05,94.15,31.1,75.15,0.8,2.95,145.45,14.75,0.0,3,"MA04, MA09, MA08"
2001-02-23,S16,CONCEPCION,MALAGA,56.382,91,21.700000000000003,10.35,15.15,88.15,27.299999999999997,61.650000000000006,1.65,9.0,178.04999999999998,9.4,0.3,3,"MA04, MA09, MA08"
2001-02-24,S16,CONCEPCION,MALAGA,56.488,91,17.25,8.35,12.1,93.65,47.8,77.1,2.2,6.4,130.2,9.15,2.8,3,"MA04, MA09, MA08"
2001-02-25,S16,CONCEPCION,MALAGA,56.593,91,16.9,8.85,12.05,91.45,49.3,77.9,1.95,7.55,142.1,8.5,1.4,3,"MA04, MA09, MA08"
2001-02-26,S16,CONCEPCION,MALAGA,56.698,92,16.65,5.65,11.15,95.25,51.0,77.65,1.5,6.6,195.05,12.2,5.0,3,"MA04, MA09, MA08"
2001-02-27,S16,CONCEPCION,MALAGA,56.761,92,15.5,8.399999999999999,11.55,90.1,40.05,59.35,4.85,11.9,312.85,12.95,1.1,3,"MA04, MA09, MA08"
2001-02-28,S16,CONCEPCION,MALAGA,56.804,92,14.35,8.100000000000001,10.9,73.75,39.45,58.400000000000006,3.7,9.15,320.1,11.8,0.4,3,"MA04, MA09, MA08"
2001-03-01,S16,CONCEPCION,MALAGA,56.867,92,15.2,8.7,11.85,96.6,70.05000000000001,90.0,2.1,7.25,227.3,1.95,20.7,3,"MA04, MA09, MA08"
2001-03-02,S16,CONCEPCION,MALAGA,56.761,92,18.1,12.75,15.45,90.6,62.6,77.8,3.8,12.25,244.6,4.2,9.9,3,"MA04, MA09, MA08"
2001-03-03,S16,CONCEPCION,MALAGA,57.457,93,18.450000000000003,12.0,14.65,95.2,63.85,84.4,3.75,9.45,191.65,9.3,19.0,3,"MA04, MA09, MA08"
2001-03-04,S16,CONCEPCION,MALAGA,58.362,94,19.65,11.8,15.7,94.6,56.599999999999994,78.15,2.55,7.5,245.75,10.55,0.7,3,"MA04, MA09, MA08"
2001-03-05,S16,CONCEPCION,MALAGA,57.52,93,20.9,13.1,16.549999999999997,96.65,56.55,81.2,1.45,5.8,230.55,11.25,4.8,3,"MA04, MA09, MA08"
2001-03-06,S16,CONCEPCION,MALAGA,57.457,93,24.4,11.5,17.9,95.1,41.35,70.35,1.6,6.3,156.55,17.1,0.0,3,"MA04, MA09, MA08"
2001-03-07,S16,CONCEPCION,MALAGA,57.457,93,16.75,12.7,14.7,83.2,68.15,74.75,3.2,7.800000000000001,160.15,0.3,4.5,3,"MA04, MA09, MA08"
2001-03-08,S16,CONCEPCION,MALAGA,57.393,93,18.25,10.35,14.05,93.25,54.65,74.44999999999999,2.8,7.3,325.70000000000005,9.15,1.4,3,"MA04, MA09, MA08"
2001-03-09,S16,CONCEPCION,MALAGA,57.183,92,20.5,11.95,16.05,95.15,59.5,79.95,2.65,8.35,152.70000000000002,8.05,2.6,3,"MA04, MA09, MA08"
2001-03-10,S16,CONCEPCION,MALAGA,56.93,92,23.2,14.75,18.65,87.30000000000001,58.6,73.7,2.65,8.25,147.05,20.200000000000003,0.0,3,"MA04, MA09, MA08"
2001-03-11,S16,CONCEPCION,MALAGA,56.572,91,23.15,11.8,17.200000000000003,94.7,50.85,74.65,1.3,4.2,122.35,20.25,0.0,3,"MA04, MA09, MA08"
2001-03-12,S16,CONCEPCION,MALAGA,56.193,91,22.35,10.45,16.549999999999997,95.45,46.4,71.05,2.85,9.85,160.65,18.8,0.0,3,"MA04, MA09, MA08"
2001-03-13,S16,CONCEPCION,MALAGA,55.75,90,19.5,8.850000000000001,14.5,82.75,36.0,58.8,2.4000000000000004,8.25,77.25,20.5,0.0,3,"MA04, MA09, MA08"
2001-03-14,S16,CONCEPCION,MALAGA,55.224,89,20.8,4.8,12.4,96.3,32.7,67.6,1.1,5.2,73.3,19.5,0.0,3,"MA04, MA09, MA08"
2001-03-15,S16,CONCEPCION,MALAGA,54.708,88,18.7,8.649999999999999,13.75,89.55,27.1,62.55,3.3,8.4,122.35,20.5,0.0,3,"MA04, MA09, MA08"
2001-03-16,S16,CONCEPCION,MALAGA,54.929,89,20.25,10.75,14.35,93.15,46.599999999999994,72.55000000000001,2.2,7.449999999999999,276.35,12.7,0.7,3,"MA04, MA09, MA08"
2001-03-17,S16,CONCEPCION,MALAGA,55.224,89,20.25,11.15,15.05,88.45,43.35,66.95,2.45,6.4,153.2,13.8,0.7,3,"MA04, MA09, MA08"
2001-03-18,S16,CONCEPCION,MALAGA,55.434,90,21.049999999999997,10.05,15.7,82.35,32.0,60.45,3.0,8.75,336.5,21.4,0.0,3,"MA04, MA09, MA08"
2001-03-19,S16,CONCEPCION,MALAGA,55.666,90,22.1,10.65,15.8,88.8,38.3,66.85,1.05,4.6,120.6,20.7,0.0,3,"MA04, MA09, MA08"
2001-03-20,S16,CONCEPCION,MALAGA,55.877,90,25.5,10.0,17.25,87.9,27.3,60.15,1.25,4.75,136.79999999999998,21.05,0.0,3,"MA04, MA09, MA08"
2001-03-21,S16,CONCEPCION,MALAGA,56.045,91,29.2,12.0,19.4,75.0,19.3,47.5,2.0,5.1,5.5,18.9,0.0,3,"MA04, MA09, MA08"
2001-03-22,S16,CONCEPCION,MALAGA,56.193,91,28.0,12.4,19.35,69.6,21.450000000000003,44.5,1.3,4.3,143.29999999999998,22.75,0.0,3,"MA04, MA09, MA08"
2001-03-23,S16,CONCEPCION,MALAGA,56.319,91,27.4,12.3,19.2,74.80000000000001,23.15,49.1,1.25,4.75,175.04999999999998,22.65,0.0,3,"MA04, MA09, MA08"
2001-03-24,S16,CONCEPCION,MALAGA,56.403,91,21.049999999999997,11.7,16.55,87.6,37.75,63.650000000000006,2.95,7.85,331.8,9.5,0.0,3,"MA04, MA09, MA08"
2001-03-25,S16,CONCEPCION,MALAGA,56.551,91,19.45,11.3,14.75,89.55000000000001,46.65,67.75,2.5999999999999996,7.0,218.55,14.75,0.7,3,"MA04, MA09, MA08"
2001-03-26,S16,CONCEPCION,MALAGA,56.656,92,18.9,9.25,13.25,94.8,44.2,76.6,2.25,7.199999999999999,154.25,12.85,9.5,3,"MA04, MA09, MA08"
2001-03-27,S16,CONCEPCION,MALAGA,56.867,92,20.6,8.4,14.55,86.8,39.150000000000006,66.55,1.55,5.6,313.6,17.35,0.0,3,"MA04, MA09, MA08"
2001-03-28,S16,CONCEPCION,MALAGA,56.993,92,21.0,9.85,15.75,85.5,39.3,58.75,2.35,7.6,315.75,22.049999999999997,0.0,3,"MA04, MA09, MA08"
2001-03-29,S16,CONCEPCION,MALAGA,57.077,92,18.4,11.65,15.5,75.75,46.05,63.85,3.4,9.35,304.15,10.35,0.0,3,"MA04, MA09, MA08"
2001-03-30,S16,CONCEPCION,MALAGA,57.183,92,22.4,12.0,17.6,81.85,40.9,58.8,2.75,10.35,9.45,22.6,0.0,3,"MA04, MA09, MA08"
2001-03-31,S16,CONCEPCION,MALAGA,57.309,93,24.3,13.7,18.6,76.2,34.85,57.35,2.7,8.6,91.15,23.5,0.0,3,"MA04, MA09, MA08"
2001-04-01,S16,CONCEPCION,MALAGA,57.393,93,19.4,10.25,15.15,89.6,32.75,63.45,3.4000000000000004,9.05,115.1,23.95,0.0,3,"MA04, MA09, MA08"
2001-04-02,S16,CONCEPCION,MALAGA,57.457,93,20.7,7.95,14.6,93.05,35.65,65.25,1.25,6.0,124.3,23.1,0.0,3,"MA04, MA09, MA08"
2001-04-03,S16,CONCEPCION,MALAGA,57.562,93,23.25,10.1,16.1,90.5,40.95,67.6,1.35,6.05,149.35,20.9,0.0,3,"MA04, MA09, MA08"
2001-04-04,S16,CONCEPCION,MALAGA,57.625,93,23.35,12.05,17.6,75.55000000000001,36.2,54.7,2.5,8.25,326.85,20.950000000000003,0.0,3,"MA04, MA09, MA08"
2001-04-05,S16,CONCEPCION,MALAGA,57.688,93,24.700000000000003,14.1,19.35,79.05,45.05,62.9,1.95,5.9,245.05,23.55,0.0,3,"MA04, MA09, MA08"
2001-04-06,S16,CONCEPCION,MALAGA,57.773,93,26.1,12.85,20.4,84.5,38.849999999999994,60.599999999999994,2.0,8.15,99.15,23.75,0.0,3,"MA04, MA09, MA08"
2001-04-07,S16,CONCEPCION,MALAGA,57.773,93,23.0,15.5,19.55,70.0,24.1,44.8,4.0,12.55,321.5,24.75,0.0,3,"MA04, MA09, MA08"
2001-04-08,S16,CONCEPCION,MALAGA,57.773,93,22.65,11.15,16.95,65.15,27.049999999999997,44.25,1.9,6.4,271.70000000000005,25.3,0.0,3,"MA04, MA09, MA08"
2001-04-09,S16,CONCEPCION,MALAGA,57.773,93,23.450000000000003,9.05,16.05,78.95,23.65,49.0,1.8,6.85,105.65,25.45,0.0,3,"MA04, MA09, MA08"
2001-04-10,S16,CONCEPCION,MALAGA,57.773,93,26.15,8.95,17.8,71.55,20.8,45.1,1.2000000000000002,4.25,144.15,25.75,0.0,3,"MA04, MA09, MA08"
2001-04-11,S16,CONCEPCION,MALAGA,57.773,93,26.9,12.95,20.1,67.75,24.6,42.65,1.4500000000000002,4.85,89.80000000000001,25.45,0.0,3,"MA04, MA09, MA08"
2001-04-12,S16,CONCEPCION,MALAGA,57.773,93,20.8,11.7,16.25,85.7,31.4,60.05,2.9,8.5,105.5,25.6,0.0,3,"MA04, MA09, MA08"
2001-04-13,S16,CONCEPCION,MALAGA,57.751,93,20.9,8.95,15.45,90.5,19.45,53.85,2.25,7.05,102.7,26.3,0.0,3,"MA04, MA09, MA08"
2001-04-14,S16,CONCEPCION,MALAGA,57.751,93,19.5,7.800000000000001,14.75,86.1,31.05,58.65,2.55,7.7,97.2,25.6,0.0,3,"MA04, MA09, MA08"
2001-04-15,S16,CONCEPCION,MALAGA,57.751,93,20.1,8.7,14.75,91.9,38.6,70.85,2.0,6.25,109.95,21.9,0.0,3,"MA04, MA09, MA08"
2001-04-16,S16,CONCEPCION,MALAGA,57.73,93,25.8,8.8,18.1,87.9,27.9,53.650000000000006,1.5499999999999998,6.800000000000001,168.25,23.95,0.0,3,"MA04, MA09, MA08"
2001-04-17,S16,CONCEPCION,MALAGA,57.688,93,21.450000000000003,11.95,16.85,73.95,23.3,50.75,3.65,10.45,138.45000000000002,20.3,0.0,3,"MA04, MA09, MA08"
2001-04-18,S16,CONCEPCION,MALAGA,57.836,93,22.45,10.0,16.5,83.65,33.95,55.3,1.85,6.85,141.25,21.05,0.0,3,"MA04, MA09, MA08"
2001-04-19,S16,CONCEPCION,MALAGA,57.836,93,22.8,10.3,16.5,93.1,42.3,71.7,1.4,6.4,108.1,19.7,0.6,3,"MA04, MA09, MA08"
2001-04-20,S16,CONCEPCION,MALAGA,57.836,93,21.45,11.4,16.25,94.35,41.7,67.45,2.55,7.95,303.54999999999995,16.700000000000003,0.2,3,"MA04, MA09, MA08"
2001-04-21,S16,CONCEPCION,MALAGA,57.815,93,22.35,11.1,17.35,79.05,27.450000000000003,50.2,3.35,9.55,312.15,23.65,0.0,3,"MA04, MA09, MA08"
