date,embalse_codigo,embalse_nombre,embalse_provincia,embalse_reserva,embalse_porcentaje,meteo_temp_max,meteo_temp_min,meteo_temp_media,meteo_humedad_max,meteo_humedad_min,meteo_humedad_media,meteo_vel_viento,meteo_vel_viento_max,meteo_dir_viento,meteo_radiacion,meteo_precipitacion,num_estaciones_promediadas,estaciones_usadas
2000-12-20,S30,GUADALHORCE,MALAGA,63.491,51,9.6,4.5,7.6,96.1,53.2,75.1,1.1,3.6,168.4,2.8,0.0,3,"MA06, MA10, MA10"
2000-12-21,S30,GUADALHORCE,MALAGA,63.536,51,10.6,3.0,7.6,97.9,62.9,86.0,2.8,13.5,156.7,4.0,3.0,3,"MA06, MA10, MA10"
2000-12-22,S30,GUADALHORCE,MALAGA,63.353,50,11.2,7.7,9.7,94.4,56.8,78.4,4.3,14.2,172.5,2.4,9.4,3,"MA06, MA10, MA10"
2000-12-23,S30,GUADALHORCE,MALAGA,64.078,51,11.3,5.4,8.5,96.7,81.4,89.7,2.8,11.6,170.5,2.8,25.0,3,"MA06, MA10, MA10"
2000-12-24,S30,GUADALHORCE,MALAGA,64.577,51,13.1,6.7,9.4,97.9,61.4,89.3,2.9,10.0,197.6,4.4,25.4,3,"MA06, MA10, MA10"
2000-12-25,S30,GUADALHORCE,MALAGA,67.943,54,14.5,6.0,9.7,98.5,80.0,92.4,3.1,14.3,217.6,2.1,22.4,3,"MA06, MA10, MA10"
2000-12-26,S30,GUADALHORCE,MALAGA,69.829,56,14.0,8.5,11.0,97.3,63.3,87.0,3.3,12.1,251.1,4.5,16.0,3,"MA06, MA10, MA10"
2000-12-27,S30,GUADALHORCE,MALAGA,73.738,59,10.8,6.3,8.7,94.9,67.6,83.9,6.3,12.4,279.6,6.2,0.8,3,"MA06, MA10, MA10"
2000-12-28,S30,GUADALHORCE,MALAGA,76.064,61,13.4,5.7,9.9,94.6,71.5,85.9,5.3,14.9,259.1,3.2,1.4,3,"MA06, MA10, MA10"
2000-12-29,S30,GUADALHORCE,MALAGA,76.916,61,12.5,9.6,11.1,93.4,77.7,84.4,6.2,14.7,277.1,5.5,0.0,3,"MA06, MA10, MA10"
2000-12-30,S30,GUADALHORCE,MALAGA,77.774,62,14.1,8.4,11.5,92.1,64.3,81.5,7.7,17.6,285.4,7.9,0.6,3,"MA06, MA10, MA10"
2000-12-31,S30,GUADALHORCE,MALAGA,78.535,62,14.1,3.1,8.4,98.1,54.9,83.4,1.5,8.6,154.7,8.8,0.0,3,"MA06, MA10, MA10"
2001-01-01,S30,GUADALHORCE,MALAGA,79.045,63,16.3,5.0,10.9,96.3,44.0,78.1,2.1,8.6,199.2,7.0,3.4,3,"MA06, MA10, MA10"
2001-01-02,S30,GUADALHORCE,MALAGA,79.404,63,13.4,5.9,10.7,97.0,67.0,85.6,2.9,10.2,251.1,6.6,5.8,3,"MA06, MA10, MA10"
2001-01-03,S30,GUADALHORCE,MALAGA,80.072,64,14.1,4.3,9.1,98.2,58.1,85.5,1.8,6.7,198.1,10.0,0.0,3,"MA06, MA10, MA10"
2001-01-04,S30,GUADALHORCE,MALAGA,80.484,64,14.9,9.0,12.1,98.1,79.9,89.5,1.9,7.5,222.2,4.6,0.4,3,"MA06, MA10, MA10"
2001-01-05,S30,GUADALHORCE,MALAGA,80.898,64,18.6,10.3,13.7,97.4,42.4,79.5,2.1,8.3,200.8,7.6,0.0,3,"MA06, MA10, MA10"
2001-01-06,S30,GUADALHORCE,MALAGA,81.262,65,13.6,5.8,9.7,96.7,72.5,87.3,3.2,12.7,252.5,4.9,8.4,3,"MA06, MA10, MA10"
2001-01-07,S30,GUADALHORCE,MALAGA,82.044,65,8.5,2.4,5.4,97.6,68.1,86.5,2.0,6.6,259.6,10.7,0.0,3,"MA06, MA10, MA10"
2001-01-08,S30,GUADALHORCE,MALAGA,82.569,66,12.4,-0.8,5.0,100.1,39.6,81.0,1.6,8.2,162.5,11.0,0.0,3,"MA06, MA10, MA10"
2001-01-09,S30,GUADALHORCE,MALAGA,82.99,66,11.5,3.1,8.1,97.0,74.7,85.1,3.0,8.0,179.6,5.6,0.0,3,"MA06, MA10, MA10"
2001-01-10,S30,GUADALHORCE,MALAGA,83.201,66,14.4,9.9,11.5,93.1,64.9,83.6,2.6,8.8,178.6,5.4,0.6,3,"MA06, MA10, MA10"
2001-01-11,S30,GUADALHORCE,MALAGA,83.625,67,12.4,7.3,10.2,96.9,64.9,84.5,3.2,10.3,180.4,3.4,14.6,3,"MA06, MA10, MA10"
2001-01-12,S30,GUADALHORCE,MALAGA,84.156,67,11.3,5.6,8.1,97.8,72.5,89.7,1.9,6.2,188.7,5.1,2.2,3,"MA06, MA10, MA10"
2001-01-13,S30,GUADALHORCE,MALAGA,85.442,68,12.1,5.2,8.7,97.0,72.6,89.5,2.1,5.3,297.2,10.7,0.0,3,"MA06, MA10, MA10"
2001-01-14,S30,GUADALHORCE,MALAGA,86.089,68,10.6,4.6,7.7,98.5,80.2,91.9,1.3,5.6,254.8,7.7,0.0,3,"MA06, MA10, MA10"
2001-01-15,S30,GUADALHORCE,MALAGA,86.523,69,9.7,2.4,5.8,99.2,77.3,92.9,1.2,6.0,46.6,6.7,0.0,3,"MA06, MA10, MA10"
2001-01-16,S30,GUADALHORCE,MALAGA,87.067,69,11.2,2.0,6.6,99.4,70.0,90.7,1.4,8.7,197.4,6.9,1.8,3,"MA06, MA10, MA10"
2001-01-17,S30,GUADALHORCE,MALAGA,87.395,70,11.0,3.8,8.0,97.6,63.7,87.4,2.1,6.3,291.7,7.6,0.0,3,"MA06, MA10, MA10"
2001-01-18,S30,GUADALHORCE,MALAGA,87.779,70,10.4,3.6,7.5,98.1,85.3,92.8,2.8,10.7,214.2,2.0,13.6,3,"MA06, MA10, MA10"
2001-01-19,S30,GUADALHORCE,MALAGA,88.384,70,10.6,5.0,8.0,93.1,68.1,83.7,4.4,12.0,290.3,7.7,0.2,3,"MA06, MA10, MA10"
2001-01-20,S30,GUADALHORCE,MALAGA,88.992,71,13.0,2.4,7.6,99.2,54.1,84.2,0.9,3.8,97.3,11.6,0.0,3,"MA06, MA10, MA10"
2001-01-21,S30,GUADALHORCE,MALAGA,89.324,71,15.5,2.2,8.5,99.3,41.4,70.5,1.7,5.4,173.3,11.8,0.0,3,"MA06, MA10, MA10"
2001-01-22,S30,GUADALHORCE,MALAGA,89.714,71,16.3,3.1,10.0,96.1,49.8,76.1,1.8,7.5,217.0,9.9,0.0,3,"MA06, MA10, MA10"
2001-01-24,S30,GUADALHORCE,MALAGA,90.216,72,14.7,10.8,12.8,98.1,80.6,90.7,3.0,9.7,223.8,3.9,11.0,3,"MA06, MA10, MA10"
2001-01-25,S30,GUADALHORCE,MALAGA,90.608,72,11.6,6.2,9.3,95.0,60.0,83.0,4.7,13.3,273.8,9.3,1.6,3,"MA06, MA10, MA10"
2001-01-26,S30,GUADALHORCE,MALAGA,91.17,73,11.7,4.2,8.6,96.9,76.7,88.7,3.7,11.6,256.5,5.5,0.8,3,"MA06, MA10, MA10"
2001-01-27,S30,GUADALHORCE,MALAGA,91.622,73,14.6,10.6,12.5,96.9,83.3,92.0,8.2,14.0,279.6,5.4,6.2,3,"MA06, MA10, MA10"
2001-01-28,S30,GUADALHORCE,MALAGA,91.962,73,12.8,7.1,9.5,95.6,59.8,78.1,9.4,17.4,283.8,7.2,1.6,3,"MA06, MA10, MA10"
2001-01-29,S30,GUADALHORCE,MALAGA,93.33,74,10.8,4.5,7.1,82.4,62.0,74.6,6.2,14.5,307.4,12.9,0.0,3,"MA06, MA10, MA10"
2001-01-30,S30,GUADALHORCE,MALAGA,93.848,75,11.4,3.4,7.3,83.8,40.5,66.2,1.4,5.0,301.3,13.0,0.0,3,"MA06, MA10, MA10"
2001-01-31,S30,GUADALHORCE,MALAGA,94.368,75,14.1,0.4,7.8,98.1,59.2,79.8,1.5,6.8,208.0,12.8,0.0,3,"MA06, MA10, MA10"
2001-02-01,S30,GUADALHORCE,MALAGA,94.716,75,15.5,4.8,9.9,99.0,56.0,85.2,1.3,5.8,65.8,12.7,0.0,3,"MA06, MA10, MA10"
2001-02-02,S30,GUADALHORCE,MALAGA,95.181,76,17.3,1.4,8.8,100.2,43.4,82.6,1.3,3.4,129.2,13.0,0.0,3,"MA06, MA10, MA10"
2001-02-03,S30,GUADALHORCE,MALAGA,95.473,76,15.0,3.1,8.7,99.6,55.7,89.5,1.5,5.3,201.1,11.2,0.2,3,"MA06, MA10, MA10"
2001-02-04,S30,GUADALHORCE,MALAGA,95.766,76,12.6,6.3,10.0,97.0,58.3,82.7,2.2,7.6,240.5,5.8,0.0,3,"MA06, MA10, MA10"
2001-02-05,S30,GUADALHORCE,MALAGA,96.196,77,15.3,5.7,10.4,98.4,64.0,84.3,1.6,6.0,215.9,8.8,0.0,3,"MA06, MA10, MA10"
2001-02-06,S30,GUADALHORCE,MALAGA,96.471,77,17.2,3.1,10.1,99.6,38.5,76.9,2.4,8.8,167.4,10.8,0.2,3,"MA06, MA10, MA10"
2001-02-07,S30,GUADALHORCE,MALAGA,96.707,77,15.5,7.9,10.6,91.2,46.8,71.9,4.0,11.5,200.6,6.6,5.2,3,"MA06, MA10, MA10"
2001-02-08,S30,GUADALHORCE,MALAGA,90.104,72,11.6,7.0,8.5,96.3,63.9,87.5,4.7,12.5,271.8,8.9,10.0,3,"MA06, MA10, MA10"
2001-02-09,S30,GUADALHORCE,MALAGA,83.731,67,13.0,2.7,7.9,98.6,48.2,83.2,1.6,5.6,209.2,13.9,0.0,3,"MA06, MA10, MA10"
2001-02-10,S30,GUADALHORCE,MALAGA,77.319,62,16.9,6.2,11.2,98.3,69.1,84.2,1.3,4.3,77.0,12.8,0.0,3,"MA06, MA10, MA10"
2001-02-11,S30,GUADALHORCE,MALAGA,71.055,57,18.0,6.2,12.2,99.3,50.6,75.4,2.7,9.1,160.8,14.7,0.0,3,"MA06, MA10, MA10"
2001-02-12,S30,GUADALHORCE,MALAGA,64.759,52,18.0,6.1,12.1,91.8,37.8,65.3,2.2,6.6,169.4,15.1,0.0,3,"MA06, MA10, MA10"
2001-02-13,S30,GUADALHORCE,MALAGA,58.606,47,18.4,4.7,11.7,95.6,41.2,69.3,1.9,6.8,198.5,15.2,0.0,3,"MA06, MA10, MA10"
2001-02-14,S30,GUADALHORCE,MALAGA,52.659,42,12.4,7.2,9.9,97.3,65.7,86.3,3.9,9.0,278.1,7.3,0.0,3,"MA06, MA10, MA10"
2001-02-15,S30,GUADALHORCE,MALAGA,46.766,37,13.4,2.5,7.6,98.9,56.9,85.9,1.1,4.2,141.9,12.3,1.0,3,"MA06, MA10, MA10"
2001-02-16,S30,GUADALHORCE,MALAGA,40.913,33,15.9,3.0,8.7,98.6,48.1,80.6,1.2,4.2,92.6,13.7,0.2,3,"MA06, MA10, MA10"
2001-02-17,S30,GUADALHORCE,MALAGA,35.141,28,16.9,2.1,8.8,98.7,39.7,75.6,0.9,3.7,116.5,15.2,0.0,3,"MA06, MA10, MA10"
2001-02-18,S30,GUADALHORCE,MALAGA,35.365,28,15.7,1.3,8.3,99.6,33.3,73.6,1.4,6.3,146.6,16.1,0.0,3,"MA06, MA10, MA10"
2001-02-19,S30,GUADALHORCE,MALAGA,35.59,28,14.5,3.8,9.1,91.6,38.0,71.7,3.1,9.7,135.6,13.0,1.0,3,"MA06, MA10, MA10"
2001-02-20,S30,GUADALHORCE,MALAGA,35.848,29,14.5,5.1,9.4,92.0,54.1,78.0,2.7,9.5,157.0,15.6,0.0,3,"MA06, MA10, MA10"
2001-02-21,S30,GUADALHORCE,MALAGA,36.106,29,18.0,4.6,11.2,94.0,36.8,66.5,1.7,5.6,183.6,16.5,0.0,3,"MA06, MA10, MA10"
2001-02-22,S30,GUADALHORCE,MALAGA,36.334,29,22.6,4.6,13.1,82.6,20.1,52.8,1.2,4.0,174.6,15.5,0.0,3,"MA06, MA10, MA10"
2001-02-23,S30,GUADALHORCE,MALAGA,36.562,29,17.2,7.4,12.1,89.2,43.6,68.0,1.8,8.4,126.0,8.5,0.0,3,"MA06, MA10, MA10"
2001-02-24,S30,GUADALHORCE,MALAGA,36.824,29,10.8,5.8,8.9,94.5,75.9,88.3,2.4,7.3,258.9,5.9,1.6,3,"MA06, MA10, MA10"
2001-02-25,S30,GUADALHORCE,MALAGA,37.086,30,13.5,5.7,9.5,98.6,60.1,85.0,1.5,6.9,262.7,9.4,0.6,3,"MA06, MA10, MA10"
2001-02-26,S30,GUADALHORCE,MALAGA,37.284,30,14.3,4.2,9.2,98.9,54.8,81.4,2.1,7.3,231.2,12.7,0.6,3,"MA06, MA10, MA10"
2001-02-27,S30,GUADALHORCE,MALAGA,37.482,30,10.8,5.2,7.6,91.6,56.8,77.9,7.2,13.7,284.8,12.3,1.4,3,"MA06, MA10, MA10"
2001-02-28,S30,GUADALHORCE,MALAGA,37.714,30,10.2,4.4,6.6,92.2,56.8,78.3,4.7,9.6,280.4,10.1,0.8,3,"MA06, MA10, MA10"
2001-03-01,S30,GUADALHORCE,MALAGA,37.981,30,13.6,5.6,9.3,97.5,77.4,94.5,2.4,7.9,185.8,1.9,21.4,3,"MA06, MA10, MA10"
2001-03-02,S30,GUADALHORCE,MALAGA,38.315,30,17.2,11.4,13.3,92.2,66.1,81.6,4.5,13.4,206.0,5.3,10.2,3,"MA06, MA10, MA10"
2001-03-03,S30,GUADALHORCE,MALAGA,39.362,31,15.5,9.3,12.2,96.7,72.1,87.2,4.3,11.4,248.4,8.3,22.0,3,"MA06, MA10, MA10"
2001-03-04,S30,GUADALHORCE,MALAGA,41.508,33,17.4,8.7,13.3,96.0,58.0,78.5,2.9,9.0,197.3,11.6,0.8,3,"MA06, MA10, MA10"
2001-03-05,S30,GUADALHORCE,MALAGA,42.823,34,18.4,11.0,14.4,97.1,66.3,83.5,1.5,5.4,175.7,10.1,7.6,3,"MA06, MA10, MA10"
2001-03-06,S30,GUADALHORCE,MALAGA,43.58,35,24.0,12.6,17.4,96.7,44.1,64.9,2.5,8.8,196.7,15.6,0.0,3,"MA06, MA10, MA10"
2001-03-14,S30,GUADALHORCE,MALAGA,48.214,38,18.6,4.7,11.3,92.4,39.4,63.2,1.8,6.3,157.5,20.4,0.0,3,"MA06, MA10, MA10"
2001-03-15,S30,GUADALHORCE,MALAGA,48.637,39,18.8,6.8,12.5,87.2,28.4,57.7,3.0,9.4,177.3,20.1,0.0,3,"MA06, MA10, MA10"
2001-03-16,S30,GUADALHORCE,MALAGA,48.985,39,15.5,7.7,11.4,96.1,62.8,82.0,2.5,7.8,247.4,12.3,3.2,3,"MA06, MA10, MA10"
2001-03-17,S30,GUADALHORCE,MALAGA,49.295,39,14.6,7.9,11.0,97.6,68.2,86.9,1.8,5.3,258.8,9.6,0.6,3,"MA06, MA10, MA10"
2001-03-18,S30,GUADALHORCE,MALAGA,49.763,40,16.6,5.7,11.5,96.5,55.1,81.7,2.1,6.6,280.7,18.5,0.0,3,"MA06, MA10, MA10"
2001-03-19,S30,GUADALHORCE,MALAGA,50.076,40,21.6,8.3,13.9,97.6,32.2,76.9,0.9,3.7,136.9,19.4,0.0,3,"MA06, MA10, MA10"
2001-03-20,S30,GUADALHORCE,MALAGA,50.43,40,21.4,7.1,13.8,98.8,43.0,76.4,1.6,6.4,208.6,20.8,0.0,3,"MA06, MA10, MA10"
2001-03-21,S30,GUADALHORCE,MALAGA,50.745,40,22.1,6.8,14.0,97.1,34.1,69.5,1.6,6.3,200.8,19.3,0.2,3,"MA06, MA10, MA10"
2001-03-22,S30,GUADALHORCE,MALAGA,50.942,41,28.1,7.5,17.5,94.8,20.5,60.5,1.5,7.1,165.3,22.3,0.0,3,"MA06, MA10, MA10"
2001-03-23,S30,GUADALHORCE,MALAGA,51.061,41,28.7,10.6,20.0,87.3,19.0,43.3,2.7,8.9,156.4,22.1,0.0,3,"MA06, MA10, MA10"
2001-03-24,S30,GUADALHORCE,MALAGA,51.339,41,18.8,10.1,14.4,91.9,29.5,66.9,2.6,8.4,248.3,9.6,0.8,3,"MA06, MA10, MA10"
2001-03-25,S30,GUADALHORCE,MALAGA,51.879,41,15.9,7.3,11.6,92.7,54.8,79.0,2.3,8.4,250.9,16.0,1.4,3,"MA06, MA10, MA10"
2001-03-26,S30,GUADALHORCE,MALAGA,52.017,41,15.4,5.8,10.3,95.9,65.9,85.3,2.4,8.0,269.9,12.7,10.4,3,"MA06, MA10, MA10"
2001-03-27,S30,GUADALHORCE,MALAGA,52.297,42,17.1,4.9,11.6,97.4,49.2,76.5,1.4,5.9,272.0,20.7,0.2,3,"MA06, MA10, MA10"
2001-03-28,S30,GUADALHORCE,MALAGA,52.538,42,17.1,5.6,11.5,98.1,48.6,75.7,1.9,6.8,295.3,20.3,0.2,3,"MA06, MA10, MA10"
2001-03-29,S30,GUADALHORCE,MALAGA,52.739,42,15.6,7.5,11.6,93.3,69.2,82.4,4.4,9.5,289.3,11.9,0.0,3,"MA06, MA10, MA10"
2001-03-30,S30,GUADALHORCE,MALAGA,52.941,42,17.8,7.7,12.4,96.5,61.8,80.6,2.0,7.0,308.7,17.6,0.0,3,"MA06, MA10, MA10"
2001-03-31,S30,GUADALHORCE,MALAGA,53.103,42,23.3,7.1,15.1,97.6,35.8,69.3,1.9,7.5,154.8,23.1,0.0,3,"MA06, MA10, MA10"
2001-04-01,S30,GUADALHORCE,MALAGA,53.224,42,19.6,10.0,14.3,83.4,30.1,56.2,3.3,9.2,173.0,24.2,0.0,3,"MA06, MA10, MA10"
2001-04-02,S30,GUADALHORCE,MALAGA,53.387,42,22.0,10.0,15.1,86.1,25.5,55.2,2.6,8.8,236.4,23.4,0.0,3,"MA06, MA10, MA10"
2001-04-03,S30,GUADALHORCE,MALAGA,53.508,43,19.2,10.4,14.2,91.9,47.8,70.5,1.8,7.4,300.6,17.7,0.0,3,"MA06, MA10, MA10"
2001-04-04,S30,GUADALHORCE,MALAGA,53.63,43,19.2,6.7,13.6,86.1,45.4,67.5,2.3,8.4,287.9,23.6,0.0,3,"MA06, MA10, MA10"
2001-04-05,S30,GUADALHORCE,MALAGA,53.712,43,20.3,12.4,15.6,92.7,55.7,76.4,1.2,5.7,342.2,13.8,0.0,3,"MA06, MA10, MA10"
2001-04-06,S30,GUADALHORCE,MALAGA,53.753,43,22.9,8.6,16.6,96.6,46.3,72.0,2.1,7.4,301.0,23.6,0.0,3,"MA06, MA10, MA10"
2001-04-07,S30,GUADALHORCE,MALAGA,53.753,43,19.4,10.4,14.4,93.2,28.2,63.4,4.0,12.8,315.3,23.2,0.0,3,"MA06, MA10, MA10"
2001-04-08,S30,GUADALHORCE,MALAGA,53.753,43,19.8,5.8,13.2,80.9,27.1,53.8,2.0,6.9,12.4,25.5,0.0,3,"MA06, MA10, MA10"
2001-04-09,S30,GUADALHORCE,MALAGA,53.753,43,25.0,5.6,15.8,85.1,22.1,44.6,1.6,6.6,138.1,25.6,0.0,3,"MA06, MA10, MA10"
2001-04-10,S30,GUADALHORCE,MALAGA,53.793,43,26.6,7.5,17.7,72.3,18.0,39.2,1.3,5.8,135.8,26.1,0.0,3,"MA06, MA10, MA10"
2001-04-11,S30,GUADALHORCE,MALAGA,53.793,43,25.0,10.0,18.8,72.7,16.8,36.9,2.0,6.8,58.9,26.3,0.0,3,"MA06, MA10, MA10"
2001-04-12,S30,GUADALHORCE,MALAGA,53.793,43,22.2,8.2,15.3,82.1,26.4,47.9,2.2,5.8,143.0,26.3,0.0,3,"MA06, MA10, MA10"
2001-04-13,S30,GUADALHORCE,MALAGA,53.793,43,22.9,5.9,15.1,95.9,17.9,48.0,1.4,5.0,157.2,26.6,0.0,3,"MA06, MA10, MA10"
2001-04-14,S30,GUADALHORCE,MALAGA,53.793,43,20.4,5.4,14.1,72.5,21.7,44.5,2.1,7.5,179.2,26.4,0.0,3,"MA06, MA10, MA10"
2001-04-15,S30,GUADALHORCE,MALAGA,53.793,43,21.3,9.0,14.9,84.6,26.0,59.7,2.0,6.7,186.0,26.3,0.0,3,"MA06, MA10, MA10"
2001-04-16,S30,GUADALHORCE,MALAGA,53.793,43,24.9,7.5,16.7,90.5,26.1,53.5,2.1,7.8,213.0,24.4,0.0,3,"MA06, MA10, MA10"
2001-04-18,S30,GUADALHORCE,MALAGA,53.793,43,19.0,6.6,13.3,94.8,38.3,64.3,1.8,6.9,258.1,21.3,0.0,3,"MA06, MA10, MA10"
2001-04-19,S30,GUADALHORCE,MALAGA,53.793,43,21.1,8.3,14.6,89.2,35.4,68.0,2.1,6.0,195.6,20.9,0.0,3,"MA06, MA10, MA10"
2001-04-20,S30,GUADALHORCE,MALAGA,53.793,43,19.3,8.7,14.0,93.2,42.0,68.1,3.8,10.9,254.9,21.4,0.0,3,"MA06, MA10, MA10"
2001-04-21,S30,GUADALHORCE,MALAGA,53.834,43,20.7,8.0,14.0,89.7,21.9,59.1,3.4,10.1,299.2,23.5,0.0,3,"MA06, MA10, MA10"
2001-04-22,S30,GUADALHORCE,MALAGA,53.834,43,21.8,5.8,15.2,80.1,26.5,48.5,2.5,8.9,262.1,26.5,0.0,3,"MA06, MA10, MA10"
2001-04-23,S30,GUADALHORCE,MALAGA,53.834,43,22.9,9.6,16.4,89.8,46.9,68.5,2.3,8.0,290.4,26.6,0.0,3,"MA06, MA10, MA10"
2001-04-24,S30,GUADALHORCE,MALAGA,53.834,43,19.8,10.2,14.2,98.1,59.3,82.4,2.3,7.9,312.3,17.4,0.0,3,"MA06, MA10, MA10"
2001-04-25,S30,GUADALHORCE,MALAGA,53.834,43,21.1,12.0,15.7,90.0,20.6,52.8,1.8,5.7,3.8,24.2,0.0,3,"MA06, MA10, MA10"
2001-04-27,S30,GUADALHORCE,MALAGA,53.834,43,21.5,8.9,16.1,89.6,26.0,54.3,2.7,10.9,298.1,26.2,0.0,3,"MA06, MA10, MA10"
2001-04-28,S30,GUADALHORCE,MALAGA,53.793,43,23.5,7.0,16.5,79.5,28.1,49.2,1.7,6.4,178.7,24.5,0.0,3,"MA06, MA10, MA10"
2001-04-29,S30,GUADALHORCE,MALAGA,53.793,43,23.9,9.2,16.4,89.5,28.7,57.0,3.1,10.8,256.2,25.5,0.0,3,"MA06, MA10, MA10"
2001-04-30,S30,GUADALHORCE,MALAGA,53.793,43,15.7,5.0,9.4,92.3,27.7,58.8,4.7,10.9,285.7,27.4,0.6,3,"MA06, MA10, MA10"
2001-05-01,S30,GUADALHORCE,MALAGA,53.793,43,14.9,4.6,9.4,94.1,33.7,66.2,3.4,7.7,284.1,25.4,2.2,3,"MA06, MA10, MA10"
2001-05-02,S30,GUADALHORCE,MALAGA,53.793,43,14.5,5.6,9.8,91.9,34.2,68.9,2.6,9.7,250.5,15.5,1.6,3,"MA06, MA10, MA10"
2001-05-03,S30,GUADALHORCE,MALAGA,53.793,43,12.4,6.6,8.9,96.0,62.0,85.1,1.7,7.8,326.5,10.2,4.0,3,"MA06, MA10, MA10"
2001-05-04,S30,GUADALHORCE,MALAGA,53.793,43,17.2,5.5,10.8,92.0,43.5,73.3,3.0,9.8,254.2,23.1,2.6,3,"MA06, MA10, MA10"
2001-05-05,S30,GUADALHORCE,MALAGA,53.793,43,17.6,8.9,12.8,94.4,42.6,69.4,2.9,7.7,263.6,28.0,0.0,3,"MA06, MA10, MA10"
2001-05-06,S30,GUADALHORCE,MALAGA,53.793,43,16.9,4.8,10.6,95.4,59.2,80.6,2.0,13.0,263.0,16.4,1.4,3,"MA06, MA10, MA10"
2001-05-07,S30,GUADALHORCE,MALAGA,53.793,43,20.6,6.1,13.5,97.4,46.0,72.9,1.6,6.3,354.4,26.3,0.0,3,"MA06, MA10, MA10"
2001-05-08,S30,GUADALHORCE,MALAGA,53.793,43,17.6,8.2,12.8,92.1,48.6,72.9,2.4,7.9,152.4,17.3,0.0,3,"MA06, MA10, MA10"
2001-05-09,S30,GUADALHORCE,MALAGA,53.753,43,15.8,8.2,11.8,92.4,49.3,73.7,2.2,9.0,274.8,12.9,2.6,3,"MA06, MA10, MA10"
2001-05-10,S30,GUADALHORCE,MALAGA,53.793,43,17.4,8.4,12.6,94.2,46.0,74.7,3.1,8.2,275.7,18.2,2.2,3,"MA06, MA10, MA10"
2001-05-11,S30,GUADALHORCE,MALAGA,53.793,43,23.8,6.1,15.9,96.2,29.3,57.1,1.6,6.2,100.6,28.7,0.0,3,"MA06, MA10, MA10"
2001-05-12,S30,GUADALHORCE,MALAGA,53.793,43,24.8,9.3,17.3,78.4,27.2,47.3,2.7,8.8,194.9,27.4,0.0,3,"MA06, MA10, MA10"
2001-05-13,S30,GUADALHORCE,MALAGA,53.793,43,21.2,9.6,15.4,86.9,33.5,60.0,3.0,10.9,270.5,26.4,0.0,3,"MA06, MA10, MA10"
2001-05-14,S30,GUADALHORCE,MALAGA,53.793,43,20.1,6.9,14.9,88.4,38.5,60.9,2.3,8.8,259.7,22.0,0.0,3,"MA06, MA10, MA10"
2001-05-15,S30,GUADALHORCE,MALAGA,53.793,43,21.2,12.2,16.9,92.8,56.4,70.3,2.7,6.8,255.7,16.2,0.0,3,"MA06, MA10, MA10"
2001-05-16,S30,GUADALHORCE,MALAGA,53.793,43,28.9,10.2,19.7,98.7,20.9,61.6,1.9,7.4,340.4,27.1,0.0,3,"MA06, MA10, MA10"
2001-05-17,S30,GUADALHORCE,MALAGA,53.753,43,29.2,12.9,21.5,75.5,27.3,49.8,1.6,6.6,18.8,25.6,0.0,3,"MA06, MA10, MA10"
2001-05-18,S30,GUADALHORCE,MALAGA,53.712,43,25.7,13.8,19.0,93.7,38.0,68.7,1.3,6.9,176.7,10.3,8.8,3,"MA06, MA10, MA10"
2001-05-19,S30,GUADALHORCE,MALAGA,53.712,43,17.3,12.6,14.9,96.4,79.8,91.5,1.7,5.4,191.2,7.8,16.2,3,"MA06, MA10, MA10"
2001-05-20,S30,GUADALHORCE,MALAGA,53.793,43,19.9,12.7,15.7,97.1,68.5,88.5,1.1,5.8,175.7,10.3,4.6,3,"MA06, MA10, MA10"
2001-05-21,S30,GUADALHORCE,MALAGA,53.916,43,22.9,12.4,17.6,97.6,58.7,80.1,1.3,6.7,163.7,20.0,0.6,3,"MA06, MA10, MA10"
2001-05-22,S30,GUADALHORCE,MALAGA,54.038,43,22.7,13.1,18.0,95.8,56.9,73.8,2.2,8.1,285.4,20.5,0.0,3,"MA06, MA10, MA10"
2001-05-23,S30,GUADALHORCE,MALAGA,54.407,43,25.8,10.8,18.7,95.4,25.9,60.1,1.2,4.5,59.1,28.9,0.0,3,"MA06, MA10, MA10"
2001-05-24,S30,GUADALHORCE,MALAGA,54.571,43,28.6,12.4,21.5,90.2,23.0,50.5,1.5,5.6,184.6,29.7,0.0,3,"MA06, MA10, MA10"
2001-05-25,S30,GUADALHORCE,MALAGA,54.653,43,31.0,14.0,23.2,81.5,21.6,47.1,1.4,5.1,120.9,29.6,0.0,3,"MA06, MA10, MA10"
2001-05-26,S30,GUADALHORCE,MALAGA,54.736,44,32.3,15.5,24.3,75.6,21.8,42.0,2.3,7.1,157.0,29.7,0.0,3,"MA06, MA10, MA10"
2001-05-27,S30,GUADALHORCE,MALAGA,54.777,44,27.9,18.6,22.9,58.8,27.7,40.9,3.9,10.9,177.6,29.7,0.0,3,"MA06, MA10, MA10"
2001-05-28,S30,GUADALHORCE,MALAGA,54.818,44,30.5,13.4,22.6,78.3,17.7,41.1,2.7,7.9,164.8,31.0,0.0,3,"MA06, MA10, MA10"
2001-05-29,S30,GUADALHORCE,MALAGA,54.86,44,29.8,13.1,22.3,64.4,14.4,35.6,3.3,8.2,169.4,31.4,0.0,3,"MA06, MA10, MA10"
