date,embalse_codigo,embalse_nombre,embalse_provincia,embalse_reserva,embalse_porcentaje,meteo_temp_max,meteo_temp_min,meteo_temp_media,meteo_humedad_max,meteo_humedad_min,meteo_humedad_media,meteo_vel_viento,meteo_vel_viento_max,meteo_dir_viento,meteo_radiacion,meteo_precipitacion,num_estaciones_promediadas,estaciones_usadas
2000-12-20,S31,CONDE DE GUADALHORCE,MALAGA,13.898,21,9.6,4.5,7.6,96.1,53.2,75.1,1.1,3.6,168.4,2.8,0.0,3,"MA08, MA06, MA09"
2000-12-21,S31,CONDE DE GUADALHORCE,MALAGA,13.805,21,10.6,3.0,7.6,97.9,62.9,86.0,2.8,13.5,156.7,4.0,3.0,3,"MA08, MA06, MA09"
2000-12-22,S31,CONDE DE GUADALHORCE,MALAGA,13.657,21,11.2,7.7,9.7,94.4,56.8,78.4,4.3,14.2,172.5,2.4,9.4,3,"MA08, MA06, MA09"
2000-12-23,S31,CONDE DE GUADALHORCE,MALAGA,15.461,23,11.3,5.4,8.5,96.7,81.4,89.7,2.8,11.6,170.5,2.8,25.0,3,"MA08, MA06, MA09"
2000-12-24,S31,CONDE DE GUADALHORCE,MALAGA,18.253,27,13.1,6.7,9.4,97.9,61.4,89.3,2.9,10.0,197.6,4.4,25.4,3,"MA08, MA06, MA09"
2000-12-25,S31,CONDE DE GUADALHORCE,MALAGA,22.172,33,14.5,6.0,9.7,98.5,80.0,92.4,3.1,14.3,217.6,2.1,22.4,3,"MA08, MA06, MA09"
2000-12-26,S31,CONDE DE GUADALHORCE,MALAGA,24.741,37,14.0,8.5,11.0,97.3,63.3,87.0,3.3,12.1,251.1,4.5,16.0,3,"MA08, MA06, MA09"
2000-12-27,S31,CONDE DE GUADALHORCE,MALAGA,28.835,43,10.8,6.3,8.7,94.9,67.6,83.9,6.3,12.4,279.6,6.2,0.8,3,"MA08, MA06, MA09"
2000-12-28,S31,CONDE DE GUADALHORCE,MALAGA,30.892,46,13.4,5.7,9.9,94.6,71.5,85.9,5.3,14.9,259.1,3.2,1.4,3,"MA08, MA06, MA09"
2000-12-29,S31,CONDE DE GUADALHORCE,MALAGA,31.836,48,12.5,9.6,11.1,93.4,77.7,84.4,6.2,14.7,277.1,5.5,0.0,3,"MA08, MA06, MA09"
2000-12-30,S31,CONDE DE GUADALHORCE,MALAGA,32.505,49,14.1,8.4,11.5,92.1,64.3,81.5,7.7,17.6,285.4,7.9,0.6,3,"MA08, MA06, MA09"
2000-12-31,S31,CONDE DE GUADALHORCE,MALAGA,32.956,50,14.1,3.1,8.4,98.1,54.9,83.4,1.5,8.6,154.7,8.8,0.0,3,"MA08, MA06, MA09"
2001-01-01,S31,CONDE DE GUADALHORCE,MALAGA,33.377,50,16.3,5.0,10.9,96.3,44.0,78.1,2.1,8.6,199.2,7.0,3.4,3,"MA08, MA06, MA09"
2001-01-02,S31,CONDE DE GUADALHORCE,MALAGA,33.67,51,13.4,5.9,10.7,97.0,67.0,85.6,2.9,10.2,251.1,6.6,5.8,3,"MA08, MA06, MA09"
2001-01-03,S31,CONDE DE GUADALHORCE,MALAGA,33.998,51,14.1,4.3,9.1,98.2,58.1,85.5,1.8,6.7,198.1,10.0,0.0,3,"MA08, MA06, MA09"
2001-01-04,S31,CONDE DE GUADALHORCE,MALAGA,34.328,52,14.9,9.0,12.1,98.1,79.9,89.5,1.9,7.5,222.2,4.6,0.4,3,"MA08, MA06, MA09"
2001-01-05,S31,CONDE DE GUADALHORCE,MALAGA,34.593,52,18.6,10.3,13.7,97.4,42.4,79.5,2.1,8.3,200.8,7.6,0.0,3,"MA08, MA06, MA09"
2001-01-06,S31,CONDE DE GUADALHORCE,MALAGA,34.826,52,13.6,5.8,9.7,96.7,72.5,87.3,3.2,12.7,252.5,4.9,8.4,3,"MA08, MA06, MA09"
2001-01-07,S31,CONDE DE GUADALHORCE,MALAGA,35.094,53,8.5,2.4,5.4,97.6,68.1,86.5,2.0,6.6,259.6,10.7,0.0,3,"MA08, MA06, MA09"
2001-01-08,S31,CONDE DE GUADALHORCE,MALAGA,35.396,53,12.4,-0.8,5.0,100.1,39.6,81.0,1.6,8.2,162.5,11.0,0.0,3,"MA08, MA06, MA09"
2001-01-09,S31,CONDE DE GUADALHORCE,MALAGA,35.565,53,11.5,3.1,8.1,97.0,74.7,85.1,3.0,8.0,179.6,5.6,0.0,3,"MA08, MA06, MA09"
2001-01-10,S31,CONDE DE GUADALHORCE,MALAGA,35.768,54,14.4,9.9,11.5,93.1,64.9,83.6,2.6,8.8,178.6,5.4,0.6,3,"MA08, MA06, MA09"
2001-01-11,S31,CONDE DE GUADALHORCE,MALAGA,35.972,54,12.4,7.3,10.2,96.9,64.9,84.5,3.2,10.3,180.4,3.4,14.6,3,"MA08, MA06, MA09"
2001-01-12,S31,CONDE DE GUADALHORCE,MALAGA,36.587,55,11.3,5.6,8.1,97.8,72.5,89.7,1.9,6.2,188.7,5.1,2.2,3,"MA08, MA06, MA09"
2001-01-13,S31,CONDE DE GUADALHORCE,MALAGA,37.697,57,12.1,5.2,8.7,97.0,72.6,89.5,2.1,5.3,297.2,10.7,0.0,3,"MA08, MA06, MA09"
2001-01-14,S31,CONDE DE GUADALHORCE,MALAGA,38.401,58,10.6,4.6,7.7,98.5,80.2,91.9,1.3,5.6,254.8,7.7,0.0,3,"MA08, MA06, MA09"
2001-01-15,S31,CONDE DE GUADALHORCE,MALAGA,38.898,58,9.7,2.4,5.8,99.2,77.3,92.9,1.2,6.0,46.6,6.7,0.0,3,"MA08, MA06, MA09"
2001-01-16,S31,CONDE DE GUADALHORCE,MALAGA,39.22,59,11.2,2.0,6.6,99.4,70.0,90.7,1.4,8.7,197.4,6.9,1.8,3,"MA08, MA06, MA09"
2001-01-17,S31,CONDE DE GUADALHORCE,MALAGA,39.543,59,11.0,3.8,8.0,97.6,63.7,87.4,2.1,6.3,291.7,7.6,0.0,3,"MA08, MA06, MA09"
2001-01-18,S31,CONDE DE GUADALHORCE,MALAGA,39.76,60,10.4,3.6,7.5,98.1,85.3,92.8,2.8,10.7,214.2,2.0,13.6,3,"MA08, MA06, MA09"
2001-01-19,S31,CONDE DE GUADALHORCE,MALAGA,40.122,60,10.6,5.0,8.0,93.1,68.1,83.7,4.4,12.0,290.3,7.7,0.2,3,"MA08, MA06, MA09"
2001-01-20,S31,CONDE DE GUADALHORCE,MALAGA,40.341,61,13.0,2.4,7.6,99.2,54.1,84.2,0.9,3.8,97.3,11.6,0.0,3,"MA08, MA06, MA09"
2001-01-21,S31,CONDE DE GUADALHORCE,MALAGA,40.56,61,15.5,2.2,8.5,99.3,41.4,70.5,1.7,5.4,173.3,11.8,0.0,3,"MA08, MA06, MA09"
2001-01-22,S31,CONDE DE GUADALHORCE,MALAGA,40.742,61,16.3,3.1,10.0,96.1,49.8,76.1,1.8,7.5,217.0,9.9,0.0,3,"MA08, MA06, MA09"
2001-01-24,S31,CONDE DE GUADALHORCE,MALAGA,41.073,62,14.7,10.8,12.8,98.1,80.6,90.7,3.0,9.7,223.8,3.9,11.0,3,"MA08, MA06, MA09"
2001-01-25,S31,CONDE DE GUADALHORCE,MALAGA,41.33,62,13.85,7.5,10.75,90.1,50.65,74.15,3.25,10.3,142.4,9.0,0.8,3,"MA08, MA06, MA09"
2001-01-26,S31,CONDE DE GUADALHORCE,MALAGA,41.441,62,11.7,4.2,8.6,96.9,76.7,88.7,3.7,11.6,256.5,5.5,0.8,3,"MA08, MA06, MA09"
2001-01-27,S31,CONDE DE GUADALHORCE,MALAGA,41.663,63,17.65,12.7,14.8,91.1,65.4,78.75,4.8999999999999995,10.6,316.85,5.5,3.2,3,"MA08, MA06, MA09"
2001-01-28,S31,CONDE DE GUADALHORCE,MALAGA,41.923,63,12.8,7.1,9.5,95.6,59.8,78.1,9.4,17.4,283.8,7.2,1.6,3,"MA08, MA06, MA09"
2001-01-29,S31,CONDE DE GUADALHORCE,MALAGA,42.557,64,12.75,4.25,8.6,85.85,50.75,67.9,4.15,11.55,333.54999999999995,13.35,0.0,3,"MA08, MA06, MA09"
2001-01-30,S31,CONDE DE GUADALHORCE,MALAGA,43.008,65,14.0,5.6,9.5,75.94999999999999,32.95,58.3,2.2,7.35,158.20000000000002,13.2,0.0,3,"MA08, MA06, MA09"
2001-01-31,S31,CONDE DE GUADALHORCE,MALAGA,43.348,65,17.0,4.7,11.05,90.2,47.55,70.7,2.15,6.949999999999999,114.2,13.35,0.0,3,"MA08, MA06, MA09"
2001-02-01,S31,CONDE DE GUADALHORCE,MALAGA,43.537,65,17.95,5.9,11.95,93.4,50.15,76.15,1.7000000000000002,5.949999999999999,40.95,13.2,0.0,3,"MA08, MA06, MA09"
2001-02-02,S31,CONDE DE GUADALHORCE,MALAGA,43.841,66,18.05,4.3,10.55,98.65,43.65,80.55,1.15,4.05,83.14999999999999,13.5,0.0,3,"MA08, MA06, MA09"
2001-02-03,S31,CONDE DE GUADALHORCE,MALAGA,43.993,66,16.75,5.05,10.05,98.45,51.75,85.25,1.1,4.5,164.1,12.25,0.1,3,"MA08, MA06, MA09"
2001-02-04,S31,CONDE DE GUADALHORCE,MALAGA,44.146,66,15.7,5.449999999999999,10.65,97.55,49.599999999999994,77.2,1.7000000000000002,7.55,126.0,8.3,0.0,3,"MA08, MA06, MA09"
2001-02-05,S31,CONDE DE GUADALHORCE,MALAGA,44.261,67,18.15,5.75,12.55,96.55,54.9,75.75,1.35,5.4,121.8,11.0,0.0,3,"MA08, MA06, MA09"
2001-02-06,S31,CONDE DE GUADALHORCE,MALAGA,44.414,67,18.95,4.4,11.25,98.35,37.85,75.65,2.0,7.550000000000001,162.0,12.25,0.1,3,"MA08, MA06, MA09"
2001-02-07,S31,CONDE DE GUADALHORCE,MALAGA,44.529,67,17.2,6.6,11.15,94.25,44.45,75.25,2.7,9.45,198.55,8.3,3.1,3,"MA08, MA06, MA09"
2001-02-08,S31,CONDE DE GUADALHORCE,MALAGA,44.644,67,14.25,7.55,9.95,97.25,53.5,82.55,2.9000000000000004,10.0,311.75,7.6,6.0,3,"MA08, MA06, MA09"
2001-02-09,S31,CONDE DE GUADALHORCE,MALAGA,44.798,67,15.3,4.65,10.3,94.7,44.25,73.45,1.95,6.3,113.4,14.45,0.0,3,"MA08, MA06, MA09"
2001-02-10,S31,CONDE DE GUADALHORCE,MALAGA,44.991,68,20.0,6.9,13.0,97.5,56.8,76.6,1.4,4.85,39.65,13.95,0.0,3,"MA08, MA06, MA09"
2001-02-11,S31,CONDE DE GUADALHORCE,MALAGA,45.184,68,18.9,6.0,12.25,98.9,48.3,76.75,1.95,7.85,131.75,15.0,0.0,3,"MA08, MA06, MA09"
2001-02-12,S31,CONDE DE GUADALHORCE,MALAGA,45.34,68,19.4,5.05,11.75,95.55,34.45,68.44999999999999,1.55,5.85,131.6,15.45,0.0,3,"MA08, MA06, MA09"
2001-02-13,S31,CONDE DE GUADALHORCE,MALAGA,45.49,68,21.7,4.0,12.4,96.35,34.3,68.55,1.5,7.199999999999999,113.2,15.55,0.0,3,"MA08, MA06, MA09"
2001-02-14,S31,CONDE DE GUADALHORCE,MALAGA,45.61,69,15.9,7.800000000000001,12.05,97.25,52.5,75.55,2.95,8.3,139.4,9.2,1.4,3,"MA08, MA06, MA09"
2001-02-15,S31,CONDE DE GUADALHORCE,MALAGA,45.727,69,14.95,4.15,9.0,98.3,52.3,83.35,1.1,5.800000000000001,80.05,13.3,0.5,3,"MA08, MA06, MA09"
2001-02-16,S31,CONDE DE GUADALHORCE,MALAGA,45.844,69,17.85,4.3,9.95,97.85,42.8,78.19999999999999,1.15,3.85,52.2,13.45,0.1,3,"MA08, MA06, MA09"
2001-02-17,S31,CONDE DE GUADALHORCE,MALAGA,45.961,69,18.15,3.75,10.05,97.75,39.05,74.69999999999999,1.05,4.4,79.4,15.4,0.0,3,"MA08, MA06, MA09"
2001-02-18,S31,CONDE DE GUADALHORCE,MALAGA,45.184,68,18.2,3.05,10.35,97.6,26.95,68.0,1.65,7.85,82.0,16.4,0.0,3,"MA08, MA06, MA09"
2001-02-19,S31,CONDE DE GUADALHORCE,MALAGA,43.955,66,15.1,6.5,10.65,94.15,44.85,72.75,2.85,9.8,144.35,10.3,9.9,3,"MA08, MA06, MA09"
2001-02-20,S31,CONDE DE GUADALHORCE,MALAGA,43.806,66,15.4,6.449999999999999,10.7,93.7,54.0,76.35,2.0,7.6,157.05,14.05,0.0,3,"MA08, MA06, MA09"
2001-02-21,S31,CONDE DE GUADALHORCE,MALAGA,43.917,66,18.8,4.35,11.05,96.45,37.0,72.75,1.25,5.0,139.55,16.4,0.0,3,"MA08, MA06, MA09"
2001-02-22,S31,CONDE DE GUADALHORCE,MALAGA,43.955,66,22.950000000000003,4.05,12.45,90.35,20.950000000000003,63.65,0.95,3.5,108.95,15.45,0.0,3,"MA08, MA06, MA09"
2001-02-23,S31,CONDE DE GUADALHORCE,MALAGA,44.032,66,19.65,8.100000000000001,13.25,90.95,38.95,67.2,1.5,8.05,66.1,8.6,0.2,3,"MA08, MA06, MA09"
2001-02-24,S31,CONDE DE GUADALHORCE,MALAGA,44.184,66,14.45,7.0,10.55,94.65,58.400000000000006,81.69999999999999,1.9,6.15,130.54999999999998,7.2,0.8,3,"MA08, MA06, MA09"
2001-02-25,S31,CONDE DE GUADALHORCE,MALAGA,44.222,66,15.65,6.65,10.5,96.65,54.0,82.05,1.5,7.8,134.29999999999998,8.65,0.3,3,"MA08, MA06, MA09"
2001-02-26,S31,CONDE DE GUADALHORCE,MALAGA,44.261,67,15.9,4.1,9.75,98.7,53.95,82.85,1.55,5.949999999999999,182.9,11.7,3.4,3,"MA08, MA06, MA09"
2001-02-27,S31,CONDE DE GUADALHORCE,MALAGA,44.299,67,13.45,6.65,9.75,95.2,47.4,67.95,5.15,11.85,309.45000000000005,10.6,0.7999999999999999,3,"MA08, MA06, MA09"
2001-02-28,S31,CONDE DE GUADALHORCE,MALAGA,44.337,67,12.3,6.3500000000000005,8.85,84.75,47.3,67.45,3.6,8.45,312.04999999999995,9.0,0.4,3,"MA08, MA06, MA09"
2001-03-01,S31,CONDE DE GUADALHORCE,MALAGA,44.414,67,14.45,6.5,10.1,97.7,75.9,93.2,1.7,7.1,164.55,2.45,16.4,3,"MA08, MA06, MA09"
2001-03-02,S31,CONDE DE GUADALHORCE,MALAGA,44.606,67,18.1,11.75,14.5,92.5,63.3,79.3,3.55,11.75,192.2,5.55,9.8,3,"MA08, MA06, MA09"
2001-03-03,S31,CONDE DE GUADALHORCE,MALAGA,46.078,69,17.8,10.5,13.45,97.2,64.44999999999999,86.4,2.7,8.4,163.2,8.350000000000001,14.9,3,"MA08, MA06, MA09"
2001-03-04,S31,CONDE DE GUADALHORCE,MALAGA,47.974,72,19.45,9.35,14.5,97.25,53.05,78.45,2.2,8.1,190.9,12.75,0.4,3,"MA08, MA06, MA09"
2001-03-05,S31,CONDE DE GUADALHORCE,MALAGA,49.059,74,20.0,11.85,15.65,97.6,61.849999999999994,82.95,1.2,5.1,163.5,10.7,4.8,3,"MA08, MA06, MA09"
2001-03-06,S31,CONDE DE GUADALHORCE,MALAGA,49.668,75,25.0,11.45,17.4,97.45,40.05,69.5,1.7,6.6000000000000005,150.7,16.3,0.0,3,"MA08, MA06, MA09"
2001-03-07,S31,CONDE DE GUADALHORCE,MALAGA,50.199,75,17.7,11.4,14.7,85.2,68.0,75.7,1.2,4.3,7.5,0.3,2.0,3,"MA08, MA06, MA09"
2001-03-08,S31,CONDE DE GUADALHORCE,MALAGA,50.569,76,19.9,8.2,14.0,95.5,46.3,73.1,1.3,4.6,342.6,8.5,0.0,3,"MA08, MA06, MA09"
2001-03-09,S31,CONDE DE GUADALHORCE,MALAGA,50.982,77,22.8,11.0,16.7,96.3,47.9,74.9,1.2,6.7,11.8,9.3,0.0,3,"MA08, MA06, MA09"
2001-03-10,S31,CONDE DE GUADALHORCE,MALAGA,51.355,77,23.0,15.5,19.2,85.2,55.5,70.0,2.9,8.5,7.3,20.1,0.0,3,"MA08, MA06, MA09"
2001-03-11,S31,CONDE DE GUADALHORCE,MALAGA,51.687,78,25.3,11.3,17.8,96.1,43.2,74.2,1.6,5.0,35.5,19.6,0.0,3,"MA08, MA06, MA09"
2001-03-12,S31,CONDE DE GUADALHORCE,MALAGA,51.98,78,22.8,9.0,16.2,97.8,48.5,73.0,2.5,9.7,8.0,18.1,0.0,3,"MA08, MA06, MA09"
2001-03-13,S31,CONDE DE GUADALHORCE,MALAGA,52.147,78,20.4,8.4,14.3,92.1,36.4,61.0,2.1,7.5,31.4,20.2,0.0,3,"MA08, MA06, MA09"
2001-03-14,S31,CONDE DE GUADALHORCE,MALAGA,52.231,79,19.700000000000003,4.75,11.85,94.35,36.05,65.4,1.4500000000000002,5.75,115.4,19.95,0.0,3,"MA08, MA06, MA09"
2001-03-15,S31,CONDE DE GUADALHORCE,MALAGA,52.357,79,19.4,5.699999999999999,12.4,91.25,29.299999999999997,65.25,2.2,7.65,151.95,20.0,0.0,3,"MA08, MA06, MA09"
2001-03-16,S31,CONDE DE GUADALHORCE,MALAGA,52.525,79,18.65,8.45,12.95,96.05,50.8,76.85,1.8,7.0,248.9,12.95,1.6,3,"MA08, MA06, MA09"
2001-03-17,S31,CONDE DE GUADALHORCE,MALAGA,52.651,79,17.7,9.25,13.15,91.0,54.45,75.9,1.85,5.55,132.1,11.2,0.3,3,"MA08, MA06, MA09"
2001-03-18,S31,CONDE DE GUADALHORCE,MALAGA,52.778,79,19.0,7.35,13.65,93.25,45.85,72.0,2.45,7.6,319.35,19.6,0.0,3,"MA08, MA06, MA09"
2001-03-19,S31,CONDE DE GUADALHORCE,MALAGA,52.904,80,22.700000000000003,8.850000000000001,15.0,95.85,30.75,72.25,1.0,4.4,92.75,19.9,0.0,3,"MA08, MA06, MA09"
2001-03-20,S31,CONDE DE GUADALHORCE,MALAGA,52.989,80,24.049999999999997,7.7,15.5,97.25,37.75,70.25,1.35,5.1,108.75,20.700000000000003,0.0,3,"MA08, MA06, MA09"
2001-03-21,S31,CONDE DE GUADALHORCE,MALAGA,53.073,80,25.65,9.4,16.7,86.05,26.700000000000003,58.5,1.8,5.699999999999999,103.15,19.1,0.1,3,"MA08, MA06, MA09"
2001-03-22,S31,CONDE DE GUADALHORCE,MALAGA,53.2,80,29.200000000000003,9.3,18.5,85.1,19.05,54.05,1.5,5.949999999999999,103.6,22.3,0.0,3,"MA08, MA06, MA09"
2001-03-23,S31,CONDE DE GUADALHORCE,MALAGA,53.285,80,29.5,10.0,19.45,87.35,17.2,48.5,1.95,7.2,121.55,22.1,0.0,3,"MA08, MA06, MA09"
2001-03-24,S31,CONDE DE GUADALHORCE,MALAGA,53.37,80,20.5,9.65,15.35,90.95,35.65,64.75,2.05,6.7,300.9,10.15,0.4,3,"MA08, MA06, MA09"
2001-03-25,S31,CONDE DE GUADALHORCE,MALAGA,53.455,80,18.2,8.45,13.1,92.45,48.15,73.1,1.7,6.7,191.05,15.1,0.7,3,"MA08, MA06, MA09"
2001-03-26,S31,CONDE DE GUADALHORCE,MALAGA,53.497,80,17.55,6.65,11.6,95.75,52.400000000000006,80.69999999999999,1.75,6.35,139.29999999999998,11.65,7.0,3,"MA08, MA06, MA09"
2001-03-27,S31,CONDE DE GUADALHORCE,MALAGA,53.625,81,19.35,5.65,12.95,96.7,42.150000000000006,71.5,1.35,5.25,311.05,19.299999999999997,0.1,3,"MA08, MA06, MA09"
2001-03-28,S31,CONDE DE GUADALHORCE,MALAGA,53.71,81,19.25,7.0,13.65,95.35,42.1,67.7,2.2,7.05,324.9,21.6,0.1,3,"MA08, MA06, MA09"
2001-03-29,S31,CONDE DE GUADALHORCE,MALAGA,53.753,81,17.45,9.9,14.0,81.65,58.35,71.1,3.7,8.95,314.1,11.2,0.0,3,"MA08, MA06, MA09"
2001-03-30,S31,CONDE DE GUADALHORCE,MALAGA,53.795,81,19.8,10.35,15.0,87.25,53.849999999999994,70.0,2.8,8.85,156.4,20.0,0.0,3,"MA08, MA06, MA09"
2001-03-31,S31,CONDE DE GUADALHORCE,MALAGA,53.838,81,24.450000000000003,10.05,16.9,90.15,33.15,63.9,2.0,7.0,127.05,23.3,0.0,3,"MA08, MA06, MA09"
2001-04-01,S31,CONDE DE GUADALHORCE,MALAGA,53.923,81,20.200000000000003,9.35,14.75,87.30000000000001,30.8,58.95,2.3499999999999996,7.8,155.5,24.1,0.0,3,"MA08, MA06, MA09"
2001-04-02,S31,CONDE DE GUADALHORCE,MALAGA,53.923,81,22.2,8.0,14.8,90.65,25.45,58.6,1.75,7.1000000000000005,184.4,23.4,0.0,3,"MA08, MA06, MA09"
2001-04-03,S31,CONDE DE GUADALHORCE,MALAGA,53.966,81,21.7,9.9,15.25,91.6,41.15,68.1,1.4500000000000002,6.2,161.95000000000002,18.75,0.0,3,"MA08, MA06, MA09"
2001-04-04,S31,CONDE DE GUADALHORCE,MALAGA,54.009,81,21.549999999999997,8.95,15.7,83.25,39.2,60.85,2.5,8.55,323.0,23.85,0.0,3,"MA08, MA06, MA09"
2001-04-05,S31,CONDE DE GUADALHORCE,MALAGA,53.966,81,22.8,13.5,17.7,87.65,48.2,68.95,1.95,6.5,347.04999999999995,18.450000000000003,0.0,3,"MA08, MA06, MA09"
2001-04-06,S31,CONDE DE GUADALHORCE,MALAGA,53.966,81,25.15,10.25,18.75,93.0,39.599999999999994,65.2,2.25,7.7,151.7,23.65,0.0,3,"MA08, MA06, MA09"
2001-04-07,S31,CONDE DE GUADALHORCE,MALAGA,53.881,81,21.35,13.15,16.95,81.65,25.75,54.4,4.35,11.85,332.05,23.799999999999997,0.0,3,"MA08, MA06, MA09"
2001-04-08,S31,CONDE DE GUADALHORCE,MALAGA,53.753,81,22.25,8.7,15.55,73.1,24.4,47.2,2.3,7.75,182.5,25.4,0.0,3,"MA08, MA06, MA09"
2001-04-09,S31,CONDE DE GUADALHORCE,MALAGA,53.582,81,24.9,6.8,15.9,83.4,20.65,46.95,1.5,6.5,107.6,25.5,0.0,3,"MA08, MA06, MA09"
2001-04-10,S31,CONDE DE GUADALHORCE,MALAGA,53.497,80,27.75,7.15,17.65,76.69999999999999,18.0,44.7,1.3,5.15,107.35,25.9,0.0,3,"MA08, MA06, MA09"
2001-04-11,S31,CONDE DE GUADALHORCE,MALAGA,53.412,80,27.55,11.0,19.8,72.7,16.6,37.9,1.9,6.3,47.3,25.9,0.0,3,"MA08, MA06, MA09"
2001-04-12,S31,CONDE DE GUADALHORCE,MALAGA,53.2,80,22.0,9.55,15.75,86.25,27.4,55.95,2.0,7.0,131.45,25.950000000000003,0.0,3,"MA08, MA06, MA09"
2001-04-13,S31,CONDE DE GUADALHORCE,MALAGA,52.989,80,22.799999999999997,6.85,15.25,94.95,15.25,51.35,1.2999999999999998,5.2,132.05,26.450000000000003,0.0,3,"MA08, MA06, MA09"
2001-04-14,S31,CONDE DE GUADALHORCE,MALAGA,52.778,79,20.5,5.800000000000001,14.2,81.55,27.200000000000003,53.65,1.85,6.8,142.64999999999998,26.0,0.0,3,"MA08, MA06, MA09"
2001-04-15,S31,CONDE DE GUADALHORCE,MALAGA,52.609,79,21.65,8.3,14.75,89.55,34.85,65.55000000000001,1.5,5.800000000000001,157.9,24.0,0.0,3,"MA08, MA06, MA09"
2001-04-16,S31,CONDE DE GUADALHORCE,MALAGA,52.399,79,26.5,7.95,17.75,90.3,26.55,54.55,1.75,6.85,163.3,24.2,0.0,3,"MA08, MA06, MA09"
2001-04-17,S31,CONDE DE GUADALHORCE,MALAGA,52.189,78,23.1,11.5,17.8,71.2,29.3,47.4,2.8,9.9,7.8,21.5,0.0,3,"MA08, MA06, MA09"
2001-04-18,S31,CONDE DE GUADALHORCE,MALAGA,52.105,78,21.1,7.3,14.85,92.45,34.3,60.0,1.75,6.9,130.60000000000002,21.9,0.0,3,"MA08, MA06, MA09"
2001-04-19,S31,CONDE DE GUADALHORCE,MALAGA,52.063,78,21.950000000000003,9.3,15.55,91.15,38.849999999999994,69.85,1.75,6.2,151.85,20.299999999999997,0.3,3,"MA08, MA06, MA09"
2001-04-20,S31,CONDE DE GUADALHORCE,MALAGA,51.938,78,21.25,9.9,15.6,95.2,37.75,66.9,2.5,8.75,288.4,19.5,0.1,3,"MA08, MA06, MA09"
2001-04-21,S31,CONDE DE GUADALHORCE,MALAGA,51.938,78,22.5,8.4,16.0,89.35,23.5,52.5,2.95,9.15,324.15,24.7,0.0,3,"MA08, MA06, MA09"
2001-04-22,S31,CONDE DE GUADALHORCE,MALAGA,51.938,78,24.35,6.9,17.1,78.8,21.35,44.0,2.45,8.4,134.3,26.45,0.0,3,"MA08, MA06, MA09"
2001-04-23,S31,CONDE DE GUADALHORCE,MALAGA,51.938,78,25.6,12.95,19.2,77.8,39.4,59.35,2.95,8.05,148.25,26.6,0.0,3,"MA08, MA06, MA09"
2001-04-24,S31,CONDE DE GUADALHORCE,MALAGA,51.98,78,23.65,12.4,17.35,90.05,48.099999999999994,70.5,2.75,8.2,161.65,20.549999999999997,0.0,3,"MA08, MA06, MA09"
2001-04-25,S31,CONDE DE GUADALHORCE,MALAGA,51.98,78,23.1,12.8,17.549999999999997,80.9,18.55,49.25,2.45,7.1,181.3,21.75,0.0,3,"MA08, MA06, MA09"
2001-04-26,S31,CONDE DE GUADALHORCE,MALAGA,51.896,78,21.0,11.4,17.1,80.4,32.9,57.2,1.6,5.9,131.4,13.8,0.0,3,"MA08, MA06, MA09"
2001-04-27,S31,CONDE DE GUADALHORCE,MALAGA,51.812,78,23.9,9.95,17.9,90.3,23.6,51.45,2.45,9.75,326.9,26.2,0.0,3,"MA08, MA06, MA09"
2001-04-28,S31,CONDE DE GUADALHORCE,MALAGA,51.729,78,23.15,8.9,16.95,84.1,32.900000000000006,53.650000000000006,1.7999999999999998,7.050000000000001,149.75,25.65,0.0,3,"MA08, MA06, MA09"
2001-04-29,S31,CONDE DE GUADALHORCE,MALAGA,51.604,78,24.75,9.35,17.1,91.2,29.2,59.2,2.25,9.55,211.05,23.9,0.0,3,"MA08, MA06, MA09"
2001-04-30,S31,CONDE DE GUADALHORCE,MALAGA,51.604,78,18.45,7.55,12.15,82.44999999999999,22.15,48.7,4.0,10.2,314.54999999999995,27.6,0.3,3,"MA08, MA06, MA09"
2001-05-01,S31,CONDE DE GUADALHORCE,MALAGA,51.479,77,17.65,6.95,11.65,89.35,26.450000000000003,58.95,2.75,7.6,318.20000000000005,23.15,2.5,3,"MA08, MA06, MA09"
2001-05-02,S31,CONDE DE GUADALHORCE,MALAGA,51.355,77,16.9,7.4,12.05,90.45,31.55,62.35,2.0,7.8,290.65,15.9,0.8,3,"MA08, MA06, MA09"
2001-05-03,S31,CONDE DE GUADALHORCE,MALAGA,51.355,77,13.9,8.149999999999999,10.55,94.65,62.15,82.6,1.3,6.5,329.25,9.95,5.1,3,"MA08, MA06, MA09"
2001-05-04,S31,CONDE DE GUADALHORCE,MALAGA,51.272,77,19.7,6.5,13.3,90.75,34.45,62.75,2.55,8.7,302.65,23.85,1.3,3,"MA08, MA06, MA09"
2001-05-05,S31,CONDE DE GUADALHORCE,MALAGA,51.189,77,20.4,8.95,14.55,92.65,36.35,63.150000000000006,2.35,7.25,147.10000000000002,23.8,0.0,3,"MA08, MA06, MA09"
2001-05-06,S31,CONDE DE GUADALHORCE,MALAGA,51.106,77,19.85,7.449999999999999,13.25,90.15,47.95,69.4,2.1,11.7,311.35,18.75,0.7,3,"MA08, MA06, MA09"
2001-05-07,S31,CONDE DE GUADALHORCE,MALAGA,50.982,77,23.05,7.8,15.4,93.9,35.15,64.15,1.5,5.85,271.25,25.75,0.0,3,"MA08, MA06, MA09"
